FIPS,sh050m,sh100m,sh500m,income,migration,birth,death,education,unemployment,election
1125,0.12998796,-0.22804469,0.041017797,-0.2854485,0.65234,0.300588,-0.7946548,0.8580945,-0.30215013,-0.13767478
1127,1.3527557,1.260516,0.91705805,-0.71796155,-0.21251394,0.33841574,1.979266,-1.0533595,0.49643126,1.0585425
1129,1.2763326,1.1778182,1.0422066,-0.49061608,-0.81707203,-0.7585886,0.1669711,-1.0983349,1.4765084,0.33662537
1131,-0.099280976,0.43353784,0.79190946,-1.9968572,-0.81707203,0.14927706,0.9066833,-0.96340877,4.3804407,-2.35129
1133,1.3527557,1.4259117,1.0422066,-1.0658275,-0.19572066,-0.8342441,0.79572654,-1.0083841,0.7868245,1.714775
4001,-1.5513176,-1.882001,-0.334428,-1.0461236,-0.33846354,0.79234856,-1.0905397,-1.1208227,4.0537486,-1.8754827
4003,-1.8570095,-2.791677,-3.7134404,-0.1509674,-0.8674519,0.4140712,-0.35082746,0.34087753,0.42383295,0.09075891
4005,-2.2391243,-2.9570727,-1.4607655,0.06922106,0.6691333,0.45189893,-1.7562808,1.4315307,0.27863634,-1.2324564
4007,-1.5513176,-1.7993033,-0.83502245,-0.5706685,-0.3720501,-0.19117256,1.128597,-0.3337533,0.8594228,0.16876324
4009,-0.9399338,-1.1377207,-0.45957664,-0.32211712,-0.724709,0.9814872,-1.053554,-0.72728795,0.24233718,0.5494027
4011,-1.0163567,-1.4685119,-0.83502245,0.75867957,1.4416242,1.0571427,-0.20288502,-0.9296772,0.13343972,-0.40355384
4012,-2.0098555,-2.2127924,-2.3368058,-0.838482,-0.05297777,-1.0233828,0.09299988,-1.1095787,0.27863634,0.3706123
4013,-0.32854992,-0.8896272,-2.587103,0.59344983,1.0973619,0.868004,-1.2754678,1.116703,-0.19325268,-0.31736678
4015,-1.3220487,-1.9646989,-1.9613599,-0.8623387,0.65234,-0.90989953,0.94366896,-0.8847018,1.149816,0.72190493
4017,-1.1692027,-1.7993033,-0.45957664,-0.8891996,-0.5987594,1.2841091,-0.6097267,-0.6260933,2.2750897,-0.44239667
4019,-0.48139587,-0.558836,-2.0865085,0.001715445,0.29968113,0.11144932,-0.4987699,1.1279469,-0.15695353,-0.92313987
4021,-2.2391243,-0.9723251,-2.7122514,0.49802306,0.59356356,0.11144932,-1.349439,-0.25504637,0.24233718,-0.14357574
4023,-0.40497288,0.6816313,0.29131502,-0.7126601,-1.0689713,0.868004,-1.5713527,0.21719521,2.7469788,-2.001251
4025,-1.7041636,-1.3858142,-2.7122514,-0.11739132,0.86225605,-1.2881769,0.79572654,0.5432668,0.27863634,0.31884325
4027,-0.25212693,-0.39344034,-1.4607655,-0.49954024,-0.75829554,1.6623864,-1.1275253,-0.68231255,5.832407,-0.18099548
5001,-0.099280976,0.5989335,0.79190946,-0.6024775,0.4172341,1.2841091,1.2395538,-0.6935564,0.35123464,0.029992215
5003,-0.022858,-0.22804469,0.79190946,-0.48151517,-0.67432916,0.22493254,-0.16589941,-0.82848257,1.621705,0.14286973
5005,-0.48139587,-0.7242316,-0.08413081,-0.8315017,0.3164744,-1.4016601,2.3121367,-0.30002177,0.20603803,0.77987915
5007,-0.48139587,-0.8069294,-0.83502245,0.7061065,1.6011604,1.0949705,-1.0905397,1.0717276,-0.6651417,0.6558802
5009,0.05356498,0.1854444,0.29131502,-0.78440684,0.53478706,0.45189893,0.20395672,-0.5586302,-0.08435521,0.9254482
5011,-0.099280976,0.51623565,0.5416122,-1.1297104,-0.9598149,-0.07768935,1.0176402,-0.9971403,1.1861151,-0.097959094
5013,0.12998796,0.5989335,0.79190946,-0.7518911,0.7279098,-0.94772726,-0.23987062,-1.0646033,0.4601321,0.53062457
5015,0.12998796,-0.22804469,-0.20927942,-0.9392103,0.6271501,-0.19117256,0.35189918,-0.34499714,-0.55624425,0.10018924
5017,-1.0927798,-1.3858142,0.4164636,-1.5740635,-1.44682,1.1706259,1.3135251,-0.98589647,1.2950127,-1.4811025
5019,-0.7870878,0.10274658,0.5416122,-0.90510404,-0.50639635,-0.22900029,0.24094233,0.25092676,0.82312363,-0.5066186
5021,0.9706407,0.6816313,0.91705805,-1.067683,-0.26289377,-0.38031122,2.2381654,-1.1545541,1.149816,0.27341482
5023,-0.25212693,0.1854444,0.4164636,-0.29940906,0.19892144,-1.0233828,1.3874964,-0.32250944,0.24233718,1.0648087
5025,0.20641094,0.92972475,0.91705805,-0.29932073,-0.6239493,-0.11551709,-0.16589941,-0.6148495,-0.15695353,0.82426304
5027,-0.022858,0.020048764,0.79190946,-0.857214,-0.82546866,0.18710479,1.0176402,0.1384883,0.42383295,0.07099979
5029,0.9706407,0.84702694,0.6667608,-0.7858206,0.15693824,0.4140712,0.72175527,-0.4012164,0.49643126,-0.05637645
5031,0.05356498,0.020048764,0.79190946,-0.20221512,1.0301888,0.9814872,-0.4617843,0.53202295,-0.3384493,0.33770266
5033,0.7413718,0.51623565,0.4164636,-0.4734746,0.05617855,0.33841574,-0.23987062,-0.648581,0.060841404,0.9838686
5035,0.9706407,0.51623565,0.79190946,-0.71902186,-1.1361444,1.5489032,-0.20288502,-0.6148495,0.6416279,-1.3579808
5037,0.3592569,0.92972475,0.91705805,-0.7852021,-0.3888434,0.79234856,1.2395538,-0.86221415,0.02454225,0.2873702
5039,0.05356498,0.76432914,0.79190946,-1.2141808,-0.5231896,-0.64510536,1.7573525,-0.9296772,1.3313118,-0.36217552
5041,-1.0163567,0.020048764,0.6667608,-1.2747945,-0.94302166,0.79234856,0.7587409,-0.9521649,0.75052536,-1.162987
5043,-0.40497288,0.020048764,0.6667608,-0.97579056,0.1065584,0.45189893,-0.23987062,0.03729366,1.0409186,-0.08223996
5045,-0.099280976,-0.3107425,0.4164636,0.45216522,1.2065183,0.64103764,-1.1275253,0.8131191,-0.44734678,0.36011562
5047,1.0470637,0.84702694,0.5416122,-0.43848476,0.081368476,-0.0020338802,1.3135251,-0.83972645,-0.265851,0.79877526
5049,-0.022858,0.020048764,0.4164636,-1.1254692,-0.11175425,-0.6829331,0.8327121,-1.0533595,-0.22955184,0.40854087
5051,-0.022858,-0.14534688,0.041017797,-0.45138505,0.5012005,-0.19117256,1.3874964,0.10475674,0.02454225,0.29291245
5053,0.8177948,0.76432914,0.79190946,0.2381618,0.49280384,-0.0020338802,0.20395672,-0.5361425,-0.37474844,1.0547538
5055,1.0470637,0.76432914,0.91705805,-0.52613604,0.8202728,0.6788654,0.1669711,-0.5811179,0.31493548,0.56784844
5057,0.7413718,0.43353784,0.6667608,-1.0986084,-0.7666922,1.3597646,0.31491354,-0.68231255,-0.19325268,0.17245619
5059,0.8177948,0.76432914,0.5416122,-0.26256374,1.1477418,-0.64510536,0.4998416,-0.6710687,-0.22955184,0.271544
5061,-0.022858,0.35084003,0.79190946,-1.0317212,-0.92622834,0.90583175,0.57381284,-0.63733715,-0.4110476,0.35599068
5063,0.20641094,0.5989335,0.5416122,-0.6103413,0.14014496,0.5275544,0.31491354,-0.5923618,0.49643126,0.7868765
5065,0.05356498,0.26814222,0.29131502,-1.3309019,0.32487103,-1.0233828,1.2025683,-0.87345797,0.35123464,0.5784555
5067,0.51210284,0.84702694,0.79190946,-1.247757,-0.71631235,0.11144932,1.1655827,-1.3681873,1.0772177,-0.097204536
5069,0.58852583,0.35084003,0.5416122,-0.7404045,-1.5139931,0.14927706,0.4258704,-0.3337533,0.7868245,-1.7069788
5071,0.20641094,0.51623565,0.29131502,-0.91924137,0.5515803,0.9814872,-0.16589941,-0.4237041,-0.15695353,0.23679793
5073,0.6649488,0.35084003,0.5416122,-1.4021186,-0.55677617,-1.0990382,0.64778405,-0.86221415,0.60532874,-0.102594234
5075,0.8942177,0.6816313,0.91705805,-1.3692493,-0.77508885,-0.19117256,1.5724244,-0.9296772,0.4601321,0.37036163
5077,-0.8635108,0.35084003,0.5416122,-1.6504933,-0.50639635,-0.26682803,1.4244819,-1.536845,0.60532874,-1.5394299
5079,0.20641094,0.76432914,0.79190946,-0.7513609,-0.9514183,-0.985555,-0.94259727,-1.3007241,0.31493548,-0.012307387
5081,0.6649488,0.26814222,0.79190946,-0.8234612,0.09816176,-0.41813898,0.6847697,-0.9296772,-0.19325268,0.5123142
5083,0.8177948,0.92972475,0.5416122,-0.9609464,-1.1193511,0.22493254,0.6107985,-0.9296772,0.060841404,0.71823406
5085,0.3592569,0.020048764,0.16616641,0.5731275,0.43402737,0.79234856,-0.5357555,-0.15385175,-0.5199451,1.0143638
5087,1.0470637,0.6816313,0.4164636,-0.99823356,-0.42242995,0.60320985,0.1669711,-1.165798,-0.7014409,0.4081772
5089,-0.55781883,-0.6415338,-0.45957664,-1.1671743,0.2576979,-0.8720718,1.2395538,-0.81723875,0.13343972,0.6222936
5091,0.51210284,0.26814222,0.6667608,-0.57437956,-0.34686017,0.79234856,-0.054942567,-0.82848257,-0.7014409,0.61863506
5093,0.8177948,0.43353784,0.6667608,-0.94256794,-1.0689713,1.2841091,0.35189918,-0.78350717,1.149816,-0.6860739
5095,-0.7106648,0.6816313,0.6667608,-1.3866559,-2.219311,-0.4559667,1.3505107,-0.89594567,0.4601321,-0.7233281
5097,0.12998796,0.35084003,0.4164636,-1.055578,0.18212816,-1.6286265,1.4984531,-0.72728795,0.24233718,0.74271333
5099,0.12998796,0.5989335,0.6667608,-1.1149546,-0.60715604,-0.30465576,1.0176402,-0.65982485,-0.011756906,-0.03854006
5101,0.58852583,0.92972475,0.5416122,-1.3615621,-1.7239093,-1.2503492,0.31491354,-0.98589647,-0.19325268,0.7171909
5103,-0.099280976,0.51623565,0.5416122,-1.0582287,-0.84226197,0.14927706,1.2765394,-0.46867946,0.96832025,-0.43288356
5105,0.6649488,0.51623565,0.5416122,-0.40702927,-0.11175425,-0.64510536,0.79572654,-0.63733715,0.4601321,0.5073542
5107,-0.7106648,0.6816313,0.5416122,-1.6534091,-2.5803666,1.0571427,1.6463956,-0.80599487,1.3676109,-1.8358234
5109,0.6649488,0.76432914,0.79190946,-1.0233272,0.35006097,-0.41813898,0.5368272,-0.81723875,0.4601321,1.0753492
5111,1.1234866,1.0951204,1.0422066,-1.1024961,-0.33846354,0.45189893,1.1655827,-1.3569434,0.31493548,0.44414365
5113,-0.099280976,-0.3107425,0.16616641,-1.1465869,-0.43082657,0.11144932,0.64778405,-0.83972645,-0.15695353,1.2261367
5115,-0.022858,0.51623565,0.4164636,-0.39934212,-0.15373746,0.11144932,-0.31384185,0.11600059,-0.19325268,0.8917895
5117,1.1234866,1.1778182,1.0422066,-0.7541,-0.81707203,-0.60727763,0.8327121,-1.0870911,-0.08435521,0.67593044
5119,0.20641094,-0.22804469,0.16616641,0.008253947,0.17373152,1.0571427,-0.4987699,1.3415799,-0.3384493,-1.1145705
5121,0.8942177,0.6816313,0.91705805,-0.9591792,-0.3720501,0.14927706,1.128597,-0.63733715,1.0772177,0.23826908
5123,-0.022858,0.76432914,0.6667608,-1.0420592,-0.1621341,0.5275544,-0.31384185,-0.9296772,1.0772177,-1.2986238
5125,0.51210284,0.1854444,0.5416122,1.1540822,1.2485015,0.14927706,-0.683698,0.32963368,-0.62884253,0.73623633
5127,0.43567988,0.5989335,0.4164636,-1.2454596,-1.8666521,0.79234856,0.31491354,-0.8847018,-0.4110476,0.9154324
5129,0.2828339,0.76432914,0.4164636,-1.6253996,-0.15373746,-0.7585886,1.7203668,-0.6935564,0.13343972,1.0633835
5131,0.20641094,0.10274658,0.16616641,-0.52975875,0.18212816,0.8301763,-0.16589941,-0.04141327,-0.011756906,0.5432391
5133,0.3592569,0.1854444,0.5416122,-1.0659158,-0.5903627,1.8515252,-0.27685624,-1.3232119,0.35123464,0.9450319
5135,-0.25212693,0.020048764,0.4164636,-1.29441,-0.5735695,-0.4559667,2.0532374,-1.0646033,0.82312363,0.6190958
5137,-0.099280976,0.1854444,0.4164636,-1.4387872,0.7195131,-0.49379444,1.3505107,-0.4237041,0.13343972,0.8455683
5139,0.20641094,-0.14534688,0.6667608,-0.41524658,-1.0857645,0.45189893,0.5368272,-0.30002177,0.49643126,0.16617347
5141,0.12998796,0.26814222,0.16616641,-0.78193283,0.072971836,-0.26682803,1.0176402,-0.8847018,0.82312363,0.64082134
5143,-0.7106648,-1.1377207,-0.334428,-0.25355121,0.8706527,1.586731,-1.2014966,1.037996,-0.8103383,-0.16243905
5145,0.20641094,0.020048764,0.4164636,-0.33360368,0.57677025,0.37624347,0.1669711,-0.1201202,0.02454225,1.1167305
5147,-0.022858,0.76432914,0.79190946,-1.3732255,-1.0773679,0.300588,1.3874964,-1.2445049,0.8594228,-0.8721852
5149,0.6649488,0.84702694,0.4164636,-0.56580883,-0.40563667,0.45189893,0.79572654,-0.91843337,-0.4110476,0.6176717
6001,-0.55781883,-0.558836,-1.585914,2.251667,0.8706527,0.26276025,-1.5343671,2.4772086,0.31493548,-2.7767444
6003,-2.2391243,-2.791677,-2.9625487,0.14229323,1.4332275,-2.687803,-1.7562808,1.1729223,1.2224144,-1.5415338
6005,-0.25212693,-0.47613814,-0.96017104,0.58867854,-0.5231896,-1.552971,0.462856,0.04853751,1.621705,-0.07630963
6007,-0.7870878,-0.8896272,-0.83502245,-0.35145202,0.442424,-0.26682803,0.019028656,0.55451065,1.585406,-0.5906174
6009,-0.32854992,-0.3107425,-0.83502245,0.55103797,-0.3132736,-1.4016601,-0.054942567,0.11600059,1.6580042,-0.14326753
6011,0.20641094,0.26814222,-0.20927942,0.45463923,-0.61555266,0.9436595,-1.2384821,-0.648581,4.670834,0.010198855
6013,-0.17570396,-0.22804469,-1.2104683,2.6050112,0.7195131,-0.19117256,-1.349439,2.1736248,0.38753378,-1.8737822
6015,-0.8635108,-0.9723251,-1.2104683,-0.65566903,-0.7498989,-0.07768935,-0.054942567,-0.4574356,2.0572948,-0.35075665
6017,-0.7870878,-1.1377207,-1.0853196,2.0958915,-0.10335761,-1.0612105,-0.8316404,1.3528239,0.8594228,-0.10292955
6019,0.43567988,0.020048764,-0.08413081,-0.27944013,-0.19572066,2.002836,-1.3124534,-0.06390096,2.6380813,-0.6259694
6021,0.2828339,0.26814222,-0.08413081,-0.31142578,-1.1277478,0.6788654,-0.57274115,-0.49116716,2.311389,0.14965683
6023,-1.0163567,-1.7166054,-2.211657,-0.43194628,-0.36365345,-0.3424835,-0.23987062,0.8356068,0.6416279,-1.6549804
6025,0.43567988,0.6816313,0.29131502,-0.5779139,-0.43922323,2.0784914,-1.7562808,-0.74977565,7.1028776,-1.7028824
6027,-1.4748946,-2.4608858,-1.2104683,0.090338655,-0.14534082,0.300588,0.31491354,0.14973213,0.4601321,-0.3211184
6029,0.20641094,0.26814222,-0.45957664,0.07717329,-0.17892738,1.9271806,-1.4603958,-0.5473864,1.9120983,-0.013215077
6031,-0.48139587,-0.47613814,-1.0853196,0.06524494,-1.2453007,1.586731,-1.7562808,-0.85097027,2.565483,-0.17082666
6033,-0.25212693,-0.47613814,-0.96017104,-0.82072204,-0.06137441,-0.07768935,1.1655827,-0.43494794,1.8032008,-1.2980106
6035,-1.2456256,-1.3858142,-0.96017104,0.24337494,-1.5223899,-0.985555,-0.7946548,-0.80599487,1.6943034,0.6387989
6037,0.05356498,-0.6415338,-1.585914,0.7248384,0.072971836,0.5275544,-1.5713527,1.1054592,1.1135169,-2.0924666
6039,0.2828339,0.020048764,-0.08413081,-0.23605628,-0.67432916,1.5489032,-1.2014966,-0.7385318,2.3839872,-0.063480906
6041,-0.7870878,-0.8896272,-2.0865085,3.8814328,0.232508,-0.94772726,-1.053554,3.905177,-0.55624425,-2.4510098
6043,-1.5513176,-1.2204186,-1.3356168,-0.13780205,-1.1613343,-1.4394878,-0.5357555,0.2621706,1.585406,-0.124701835
6045,-0.55781883,-0.7242316,-1.0853196,-0.32141024,-0.17892738,0.48972666,-0.31384185,0.27341446,0.7868245,-2.0473206
6047,-0.25212693,0.35084003,-0.20927942,-0.19205394,-0.21251394,1.8515252,-1.5343671,-0.79475105,3.0736713,-0.9088423
6049,-2.2391243,-1.9646989,-1.3356168,-0.70700514,-0.81707203,-1.4394878,1.0916114,-0.17633943,2.3839872,0.70160246
6051,-2.5448163,-3.4532597,-2.211657,0.7370318,-0.9682116,-0.5316222,-2.495993,1.4877499,0.895722,-0.98509645
6053,-0.9399338,-0.9723251,-1.2104683,0.99954385,0.16533488,1.7002141,-1.6823095,0.34087753,1.3676109,-1.88119
6055,-0.55781883,-0.39344034,-1.2104683,1.8530834,0.442424,-0.19117256,-0.7206836,1.3303361,0.20603803,-1.6025568
6057,-1.3984716,-1.6339076,-1.4607655,0.8397923,-0.17053074,-1.4394878,-0.16589941,1.4315307,0.677927,-0.5657397
6059,0.20641094,-0.39344034,-1.0853196,2.3980763,0.4172341,0.26276025,-1.6083382,1.9375038,0.02454225,-0.4433057
6061,-1.9334325,-1.2204186,-0.96017104,2.1908765,0.85385936,-0.49379444,-0.90561163,1.7576023,0.56902957,-0.04204529
6063,-1.7805865,-1.5512098,-1.3356168,0.15236606,-1.1361444,-1.3638324,0.1299855,0.29590216,3.001073,-0.138005
6065,-1.1692027,-1.1377207,-0.96017104,0.67951065,0.6019602,0.6788654,-1.349439,0.08226905,1.3676109,-0.7111687
6067,-0.32854992,-0.22804469,-0.96017104,0.6972707,0.29128447,0.75452083,-1.053554,0.91431373,0.96832025,-1.2832562
6069,-1.2456256,-0.06264906,-0.45957664,1.4006014,0.442424,0.4140712,-1.9412088,-0.1201202,1.8757992,-1.3083668
6071,-1.3220487,-1.5512098,-0.83502245,0.5193174,-0.05297777,1.1327982,-1.6083382,-0.1426079,1.2950127,-0.90977097
6073,-0.7870878,-1.2204186,-2.211657,1.3703829,0.51799375,0.868004,-1.4234102,1.6901392,0.4601321,-0.8989692
6075,-2.0862784,-1.7166054,-2.9625487,2.4181337,1.1561384,-0.3424835,-1.2384821,3.691544,-0.37474844,-3.1432848
6077,0.3592569,0.26814222,-0.5847252,0.5041198,0.18212816,1.0949705,-1.1275253,-0.22131483,2.3839872,-1.0267369
6079,-1.4748946,-1.7993033,-0.96017104,1.2106314,0.979809,-0.7585886,-0.683698,1.3528239,0.13343972,-0.759163
6081,-0.022858,-0.47613814,-1.4607655,3.255327,0.90423924,0.26276025,-1.4234102,2.80328,-0.5199451,-2.250001
6083,-1.0927798,-1.4685119,-1.0853196,1.4099673,0.45921728,0.60320985,-1.2754678,1.2741169,0.20603803,-1.3109863
6085,-0.32854992,-0.39344034,-1.3356168,4.105951,0.7111165,0.45189893,-1.8672376,3.0618887,0.02454225,-2.1636012
6087,-0.7870878,-0.8896272,-1.0853196,1.8620076,0.17373152,0.11144932,-1.4234102,1.9599916,1.4402093,-2.599179
6089,-0.7106648,-1.2204186,-1.3356168,-0.021964535,0.2744912,-0.0020338802,0.4258704,-0.108876355,2.311389,0.30967504
6091,-1.9334325,-0.9723251,-0.83502245,0.038118996,-0.43082657,-1.8177651,-0.017956955,-0.1201202,2.3839872,0.0631114
6093,-1.4748946,-1.4685119,-1.585914,-0.7182266,-0.82546866,-0.19117256,0.6847697,0.44207215,2.8195772,-0.18783326
6095,-0.099280976,-0.14534688,-1.3356168,1.5242144,0.40883744,0.18710479,-1.164511,0.4758037,1.0409186,-1.6809138
6097,-0.55781883,-0.39344034,-1.0853196,1.3368068,0.4004408,-0.49379444,-0.8316404,1.4090431,0.38753378,-2.269923
6099,0.3592569,0.43353784,-0.334428,0.14123294,-0.0025979301,1.2084537,-1.053554,-0.41246024,2.565483,-0.7506455
